[20-Jul-2021 14:08:03 UTC] PHP Notice:  Undefined index: short_name in /var/www/html/seosets/wp-content/plugins/clone_plugin/Clone/Controller.php on line 643
[20-Jul-2021 14:25:38 UTC] PHP Notice:  Undefined index: short_name in /var/www/html/seosets/wp-content/plugins/clone_plugin/Clone/Controller.php on line 643
[20-Jul-2021 14:25:39 UTC] PHP Notice:  Undefined index: short_clone_name in /var/www/html/seosets/wp-content/plugins/clone_plugin/Clone/Controller.php on line 357
[20-Jul-2021 14:26:42 UTC] PHP Notice:  Undefined index: short_clone_name in /var/www/html/seosets/wp-content/plugins/clone_plugin/Clone/Controller.php on line 357
[20-Jul-2021 16:41:34 UTC] PHP Notice:  Undefined index: short_clone_name in /var/www/html/seosets/wp-content/plugins/clone_plugin/Clone/Controller.php on line 357
[20-Jul-2021 16:43:36 UTC] PHP Parse error:  syntax error, unexpected ')' in /var/www/html/seosets/wp-content/plugins/clone_plugin/Clone/Controller.php on line 1011
[20-Jul-2021 16:43:41 UTC] PHP Parse error:  syntax error, unexpected ')' in /var/www/html/seosets/wp-content/plugins/clone_plugin/Clone/Controller.php on line 1011
[20-Jul-2021 16:43:41 UTC] PHP Notice:  is_embed was called <strong>incorrectly</strong>. Conditional query tags do not work before the query is run. Before then, they always return false. Please see <a href="https://wordpress.org/support/article/debugging-in-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.1.0.) in /var/www/html/seosets/wp-includes/functions.php on line 5313
[20-Jul-2021 16:43:41 UTC] PHP Notice:  is_search was called <strong>incorrectly</strong>. Conditional query tags do not work before the query is run. Before then, they always return false. Please see <a href="https://wordpress.org/support/article/debugging-in-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.1.0.) in /var/www/html/seosets/wp-includes/functions.php on line 5313
[20-Jul-2021 16:45:20 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function base_url() in /var/www/html/seosets/wp-content/plugins/clone_plugin/Clone/Controller.php:1011
Stack trace:
#0 /var/www/html/seosets/wp-includes/class-wp-hook.php(292): addInternalLinking()
#1 /var/www/html/seosets/wp-includes/class-wp-hook.php(316): WP_Hook->apply_filters()
#2 /var/www/html/seosets/wp-includes/plugin.php(484): WP_Hook->do_action()
#3 /var/www/html/seosets/wp-includes/general-template.php(3025): do_action()
#4 /var/www/html/seosets/wp-content/themes/twentytwentyone/footer.php(71): wp_footer()
#5 /var/www/html/seosets/wp-includes/template.php(730): require_once('/var/www/html/s...')
#6 /var/www/html/seosets/wp-includes/template.php(676): load_template()
#7 /var/www/html/seosets/wp-includes/general-template.php(92): locate_template()
#8 /var/www/html/seosets/wp-content/themes/twentytwentyone/page.php(25): get_footer()
#9 /var/www/html/seosets/wp-includes/template-loader.php(106): include('/var/www/html/s...')
#10 /var/www/html/seosets/wp-blog-header.php in /var/www/html/seosets/wp-content/plugins/clone_plugin/Clone/Controller.php on line 1011
[20-Jul-2021 16:45:49 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function base_url() in /var/www/html/seosets/wp-content/plugins/clone_plugin/Clone/Controller.php:1011
Stack trace:
#0 /var/www/html/seosets/wp-includes/class-wp-hook.php(292): addInternalLinking()
#1 /var/www/html/seosets/wp-includes/class-wp-hook.php(316): WP_Hook->apply_filters()
#2 /var/www/html/seosets/wp-includes/plugin.php(484): WP_Hook->do_action()
#3 /var/www/html/seosets/wp-includes/general-template.php(3025): do_action()
#4 /var/www/html/seosets/wp-content/themes/twentytwentyone/footer.php(71): wp_footer()
#5 /var/www/html/seosets/wp-includes/template.php(730): require_once('/var/www/html/s...')
#6 /var/www/html/seosets/wp-includes/template.php(676): load_template()
#7 /var/www/html/seosets/wp-includes/general-template.php(92): locate_template()
#8 /var/www/html/seosets/wp-content/themes/twentytwentyone/page.php(25): get_footer()
#9 /var/www/html/seosets/wp-includes/template-loader.php(106): include('/var/www/html/s...')
#10 /var/www/html/seosets/wp-blog-header.php in /var/www/html/seosets/wp-content/plugins/clone_plugin/Clone/Controller.php on line 1011
[20-Jul-2021 16:46:48 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function base_url() in /var/www/html/seosets/wp-content/plugins/clone_plugin/Clone/Controller.php:1011
Stack trace:
